,text,target
799754,rest in peace farrah,0
799755,rip farrah fawcett i know the pain of this kind of loss my prayers go to the family,0
799756,just went outside sat on the wall at work and watched the peeps walk by tried to see how many would sit w us on the wall only would,0
799757,just missed my bus guess things could be worse,0
799758,i m sorry for farrah fawcett she dies at years,0
799759,lol i hav yet see ya video cuz i dun hav a cpu onli my sidekick lx which doesn t let me see videos,0
799760,o shea i know i m not surprised i m not that big of a fan now that they are famous they were so much more interesting before,0
799761,first ed mcmahon now farrah fawcett sad business i send my prayers to her family and friends,0
799762,he was my favorite,0
799763,do u have any news on persiankiwi,0
799764,i did but it was a bust due to storms my phone died sorry i have your gift if i can get to practice today i will miss you,0
799765,has an overheated car,0
799766,have to get up at pm mmorrow great isn t it have to do it probably the whole next week to,0
799767,oh i want them together again,0
799768,oh guys farrah peaced out oh this is so sad,0
799769,wow farrah fawcett died she s suffering no more,0
799770,way too young i mean pressed return too early,0
799771,poodle everything is good one small complaint had to enter serial numbers into laptop,0
799772,rip farrah fawcett rest in peace,0
799773,no tickets in germany for the miley cyrus tour,0
799774,my two front teeth are being very sensitive today it s making it very hard to drink my glasses of water ow,0
799775,hip hop there will be no sleepin on twitter young lady lol im at work these nj cops are gansta they stoppin everybdy,0
799776,cullenx no i didnt dream at all i hardley ever do l yeah its soo hot at the moment but its ment to rain moro xx,0
799777,my guess would be patrick swayze another big loss,0
799778,sunburned face torn hands cracked rib and it s not the gig til tomorrow owwwwwww,0
799779,not happy right now man farrah fawcett died,0
799780,done with school my head hurt,0
799781,this month o neal said he asked fawcett to marry him and she agreed they would wed as soon as she can say yes,0
799782,i think i ve just fucked something up that could have been so good for me,0
799783,it is sad,0
799784,the computer lab is ridiculously quiet it inhibits my ability to think,0
799785,working a double today am to pm at the law firm then pm to close at the lb hammer then back to work friday morning at am sheesh,0
799786,i was trying to win the vip tickets but i couldnt find the website of course i found it now after the contest smh,0
799787,that is so sad,0
799788,rest in peace farrah fawcett,0
799789,how sad farrah fawcett died before she could marry ryan o neal,0
799790,i want a wreck this journal so bad,0
799791,its hot,0
799792,ugh i need to vacuum but roomie s boyfriend has our vacuum,0
799793,u should come say hi to me at work im here by myself,0
799794,who will i stay with haha dude pls put me w someone that can help me look cute cause i dunno how to do my hair haha,0
799795,aww rest in peace farrah,0
799796,till its celery green damn her color choices,0
799797,,0
799798,what about meee,0
799799,i know i didnt know til i saw these tweets its soo sad,0
799800,oooow bad tummy stop hurting charlotte you just ate,0
799801,rip farrah you were a truly beautiful person,0
799802,sad farrah fawcett just passed away februar in corpus christi texas juni,0
799803,oh no not jill munroe,0
799804,farrah fawcett has lost her valiant battle with cancer such a beautiful and courageous woman is gone so sad,0
799805,farrahhhhhhhh no you were my hair role model it s a sad day,0
799806,jack has started sucking on his polo shirt collars or any part of any t shirt very hard to crack this soul destroying,0
799807,magners is my fave cider think i picked the wrong time of year for sobriety,0
799808,is wanting to go to glastonbury and regress into my youth but work has spoilt that too,0
799809,rip farrah fawcett i hate to see what entertainment news outlets will do now they were practically dancing on her grave already,0
799810,there aren t enough hours in a day im a sad panda,0
799811,school is over well for me anyway i didnt even get to say goodbye to everyone causr i though i was gonna go in moz but i just cant,0
799812,laying on the couch its raining really bad rain sucks,0
799813,maw is in brussels again,0
799814,my st grade boyfriend who i actually found on facebook used to call me farrah i remember that being the ultimate compliment,0
799815,oh no rest in peace farrah,0
799816,idkk my mom wants me home b c my grandfather is here and we are getting ready for the party,0
799817,she was a fellow texan,0
799818,library working out and pretty sure the ac in my car is about to go noooooo,0
799819,damn that fucking sucks man,0
799820,god i wish i had your drive determination i ve been telling myself for months i d start working out but i havent,0
799821,hey all just a note to let everyone know that i don t have internet anymore i ll try to get on at the lybrary now and then,0
799822,damn farrah just saw food inc last night i wonder how many less people would get sick in the world if we could eat real foods,0
799823,awwwl farrah fawcett passed away r i p kim remember when i would try to do my farrah fawcett flips in my hair sad,0
799824,ack it s raining i guess that means i m not hiking up sleeping giant today,0
799825,is feeling really down,0
799826,i thought i felt better and then i tried standing up not so much,0
799827,yikes luckily i m obsessed with those simply asia noodle bowls so i ll just stick to those,0
799828,am sure he ll get there in time and yes i miss chris old adam so much he was very good n attractive,0
799829,a charlie s angel has gone to heaven rip farrah fawcett,0
799830,ugh just woke up sorry been bored stuck in my hotel and i can t get out withouit gettin lost lets just say you have vids comin,0
799831,forgot about my english cw,0
799832,so sad about farrah fawcett,0
799833,apparently my m ms are all gone,0
799834,sad news about farrah she was so brave,0
799835,ahhhh i just fell,0
799836,been so out of the twitter loop these last few days,0
799837,i know rip girl,0
799838,all repair people the cable guy they make you wait all day for them making it impossible to get anything else done so frustrating,0
799839,god please be with tiffaney,0
799840,rip farrah fawcett you will be missed by so many,0
799841,she died i just read an article the other day saying she was going to marry the guy she s been with for like ever sad,0
799842,the last hoot i did if i remember correctly was in nov of last year,0
799843,its sad to see that ms fawcett passed today she will be missed,0
799844,omg last day of school today im gona miss everyone so much x,0
799845,no fair everyones goin out t nite and im stuck babysitting,0
799846,nothing lasts forever,0
799847,power cut,0
799848,ddi still messed up i can now log in but can t download the latest dungeon mag,0
799849,i just found out about farrah fawcett too my bf told me so horrible,0
799850,who wants to loan me until tax time to help me get a car i wrecked mine and my options are so limited bueller imagine the karma,0
799851,you know it s been really hot in the fla when my pool is warm my pool usually doesn t get this warm until august,0
799852,i was missing jesse i have a lot this week idk why but it s a lot more than usual,0
